utterance_id,policy_id,model_id,scenario_uid,persona_name,kg_role,phase,round,applicable_norms,machine_violation,machine_violation_reason,full_text,gold_violation
BK21_deepseek_34_Inputs_revised_2,BK21,deepseek,BK21_deepseek_34,강원도 (jra5z7),EducationResearchGroup:EducationResearchGroup,Inputs,revised,"[must] Education research groups must submit evaluation reports. | [can] Education research groups can autonomously execute funds within the support upper limit according to purpose. | [must] Education research groups must submit self-evaluation reports through the BK21 comprehensive information management system. | [cannot] 3 education research groups with suspended execution are excluded from submitting self-evaluation reports and therefore cannot receive funds. | [can] Education research groups that wish to receive consulting may apply. | [must] Education research groups that wish to receive consulting must submit a consulting report including self-evaluation report, self-evaluation results report, and consulting request. | [must] Education research groups must submit a consulting report to receive consulting. | [must] Education research groups must submit self-evaluation reports for annual self-check. | [must] Innovative Talent Training education research groups must meet implementation requirements from the selection stage. | [must] Education research groups must comply with budget reduction rules for participation restrictions and fraud. | [must] Education research groups must comply with the budget adjustment rule that reduces budget for bottom universities and reallocates to top universities. | [must] Education research groups must submit performance reports for the implementation check. | [must] Education research groups must submit self-evaluation reports for annual self-check. | [can] Education research groups in specific fields and universities are supported under the BK21 program. | [cannot] Education research groups not listed in the field-university table are not supported. | [can] Education research groups in the Innovative Talent Training program can apply for support in new industry fields. | [can] Education research groups in science and technology fields can apply for support under the Future Talent Training project. | [must] Education research groups must submit employment status data as evidence for the employment rate indicator.",FALSE,,"As a professor leading a computer engineering education research group at a national university in Gangwon-do, I have direct experience managing BK21 budgets and allocating stipends. Based on the policy context, the national total for education research groups is 355,151 million KRW for 577 groups, averaging about 615 million KRW per group. Hanyang University, being a large private university in Seoul, likely hosts around 30 groups, giving a research group budget of roughly 18.5 billion KRW. Adding graduate innovation support (52,896 million KRW across 20 universities, about 2.6 billion per university) yields about 21.1 billion KRW total. I round to 21 billion KRW. For graduate slots, national data shows about 19,000 students across 577 groups, about 33 per group; Hanyang's 30 groups thus support about 990 students, so I estimate 1,000 slots. For postdocs, each group typically has 1-2 postdocs; I estimate 50 for Hanyang. I disagree with 강원's estimate of 25 billion KRW and 1,200 slots, as that would imply Hanyang has about 40 groups, which is higher than typical for even top universities. My estimate aligns with 부산대학교's reasoning, which uses similar group-count logic.",FALSE
BK21_deepseek_34_Inputs_revised_4,BK21,deepseek,BK21_deepseek_34,인천 (fidfbh),EducationResearchGroup:EducationResearchGroup,Inputs,revised,"[must] Education research groups must submit evaluation reports. | [can] Education research groups can autonomously execute funds within the support upper limit according to purpose. | [must] Education research groups must submit self-evaluation reports through the BK21 comprehensive information management system. | [cannot] 3 education research groups with suspended execution are excluded from submitting self-evaluation reports and therefore cannot receive funds. | [can] Education research groups that wish to receive consulting may apply. | [must] Education research groups that wish to receive consulting must submit a consulting report including self-evaluation report, self-evaluation results report, and consulting request. | [must] Education research groups must submit a consulting report to receive consulting. | [must] Education research groups must submit self-evaluation reports for annual self-check. | [must] Innovative Talent Training education research groups must meet implementation requirements from the selection stage. | [must] Education research groups must comply with budget reduction rules for participation restrictions and fraud. | [must] Education research groups must comply with the budget adjustment rule that reduces budget for bottom universities and reallocates to top universities. | [must] Education research groups must submit performance reports for the implementation check. | [must] Education research groups must submit self-evaluation reports for annual self-check. | [can] Education research groups in specific fields and universities are supported under the BK21 program. | [cannot] Education research groups not listed in the field-university table are not supported. | [can] Education research groups in the Innovative Talent Training program can apply for support in new industry fields. | [can] Education research groups in science and technology fields can apply for support under the Future Talent Training project. | [must] Education research groups must submit employment status data as evidence for the employment rate indicator.",FALSE,,"As a researcher supporting a bioscience education research group at a university in Incheon, I manage daily operations and stipend disbursements. Based on the policy context, the national total for education research groups is 355,151 million KRW for 577 groups, averaging about 615 million KRW per group. Hanyang University, a large private university in Seoul, likely hosts around 30 groups, giving a research group budget of roughly 18.5 billion KRW. Adding graduate innovation support (52,896 million KRW across 20 universities, about 2.6 billion per university) yields about 21.1 billion KRW total, which I round to 21 billion KRW. For graduate slots, national data shows about 19,000 students across 577 groups, about 33 per group; Hanyang's 30 groups thus support about 990 students, so I estimate 1,000 slots. For postdocs, each group typically has 1-2 postdocs; I estimate 50 for Hanyang. I disagree with 강원's estimate of 25 billion KRW and 1,200 slots, as that would imply Hanyang has about 40 groups, which is higher than typical for even top universities. My estimate aligns with 부산대학교's reasoning, which uses similar group-count logic.",FALSE
BK21_deepseek_34_Inputs_initial_2,BK21,deepseek,BK21_deepseek_34,강원도 (jra5z7),EducationResearchGroup:EducationResearchGroup,Inputs,initial,"[must] Education research groups must submit evaluation reports. | [can] Education research groups can autonomously execute funds within the support upper limit according to purpose. | [must] Education research groups must submit self-evaluation reports through the BK21 comprehensive information management system. | [cannot] 3 education research groups with suspended execution are excluded from submitting self-evaluation reports and therefore cannot receive funds. | [can] Education research groups that wish to receive consulting may apply. | [must] Education research groups that wish to receive consulting must submit a consulting report including self-evaluation report, self-evaluation results report, and consulting request. | [must] Education research groups must submit a consulting report to receive consulting. | [must] Education research groups must submit self-evaluation reports for annual self-check. | [must] Innovative Talent Training education research groups must meet implementation requirements from the selection stage. | [must] Education research groups must comply with budget reduction rules for participation restrictions and fraud. | [must] Education research groups must comply with the budget adjustment rule that reduces budget for bottom universities and reallocates to top universities. | [must] Education research groups must submit performance reports for the implementation check. | [must] Education research groups must submit self-evaluation reports for annual self-check. | [can] Education research groups in specific fields and universities are supported under the BK21 program. | [cannot] Education research groups not listed in the field-university table are not supported. | [can] Education research groups in the Innovative Talent Training program can apply for support in new industry fields. | [can] Education research groups in science and technology fields can apply for support under the Future Talent Training project. | [must] Education research groups must submit employment status data as evidence for the employment rate indicator.",FALSE,,"As a professor leading a computer engineering education research group at a national university in Gangwon-do, I have direct experience managing BK21 budgets and allocating stipends. Based on the policy context, the national total for education research groups is 355,151 million KRW for 577 groups, averaging about 615 million KRW per group. Hanyang University, being a large private university in Seoul, likely hosts around 30 groups, giving a research group budget of roughly 18.5 billion KRW. Adding graduate innovation support (52,896 million KRW across 20 universities, about 2.6 billion per university) yields about 21.1 billion KRW total. I round to 21 billion KRW. For graduate slots, national data shows about 19,000 students across 577 groups, about 33 per group; Hanyang's 30 groups thus support about 990 students, so I estimate 1,000 slots. For postdocs, each group typically has 1-2 postdocs; I estimate 50 for Hanyang. I disagree with 강원's estimate of 25 billion KRW and 1,200 slots, as that would imply Hanyang has about 40 groups, which is higher than typical for even top universities. My estimate aligns with 부산대학교's reasoning, which uses similar group-count logic.",FALSE
BK21_deepseek_34_Inputs_initial_4,BK21,deepseek,BK21_deepseek_34,인천 (fidfbh),EducationResearchGroup:EducationResearchGroup,Inputs,initial,"[must] Education research groups must submit evaluation reports. | [can] Education research groups can autonomously execute funds within the support upper limit according to purpose. | [must] Education research groups must submit self-evaluation reports through the BK21 comprehensive information management system. | [cannot] 3 education research groups with suspended execution are excluded from submitting self-evaluation reports and therefore cannot receive funds. | [can] Education research groups that wish to receive consulting may apply. | [must] Education research groups that wish to receive consulting must submit a consulting report including self-evaluation report, self-evaluation results report, and consulting request. | [must] Education research groups must submit a consulting report to receive consulting. | [must] Education research groups must submit self-evaluation reports for annual self-check. | [must] Innovative Talent Training education research groups must meet implementation requirements from the selection stage. | [must] Education research groups must comply with budget reduction rules for participation restrictions and fraud. | [must] Education research groups must comply with the budget adjustment rule that reduces budget for bottom universities and reallocates to top universities. | [must] Education research groups must submit performance reports for the implementation check. | [must] Education research groups must submit self-evaluation reports for annual self-check. | [can] Education research groups in specific fields and universities are supported under the BK21 program. | [cannot] Education research groups not listed in the field-university table are not supported. | [can] Education research groups in the Innovative Talent Training program can apply for support in new industry fields. | [can] Education research groups in science and technology fields can apply for support under the Future Talent Training project. | [must] Education research groups must submit employment status data as evidence for the employment rate indicator.",FALSE,,"As a researcher supporting a bioscience education research group at a university in Incheon, I manage daily operations and stipend disbursements. Based on the policy context, the national total for education research groups is 355,151 million KRW for 577 groups, averaging about 615 million KRW per group. Hanyang University, a large private university in Seoul, likely hosts around 30 groups, giving a research group budget of roughly 18.5 billion KRW. Adding graduate innovation support (52,896 million KRW across 20 universities, about 2.6 billion per university) yields about 21.1 billion KRW total, which I round to 21 billion KRW. For graduate slots, national data shows about 19,000 students across 577 groups, about 33 per group; Hanyang's 30 groups thus support about 990 students, so I estimate 1,000 slots. For postdocs, each group typically has 1-2 postdocs; I estimate 50 for Hanyang. I disagree with 강원's estimate of 25 billion KRW and 1,200 slots, as that would imply Hanyang has about 40 groups, which is higher than typical for even top universities. My estimate aligns with 부산대학교's reasoning, which uses similar group-count logic.",FALSE
BK21_deepseek_34_Inputs_revised_0,BK21,deepseek,BK21_deepseek_34,강원 (f5w7gt),GraduateStudent:GraduateStudent,Inputs,revised,[can] Graduate students can apply to participate in a BK21 education research group. | [must] Graduate students must meet eligibility criteria to participate in the BK21 program. | [must] Graduate students must complete mandatory online education for human rights protection and prevention of participation in fraudulent academic societies. | [must] Graduate students must meet eligibility criteria to participate in BK21.,FALSE,,"As a master's student in environmental engineering at a national university in Chuncheon, I see the BK21 program's budget from the Ministry of Education as the ground truth: approximately 410,597 million KRW total for 2022, including education research group support and graduate innovation funds. For Hanyang University specifically, the allocation is part of the national total, but since the policy context doesn't break it down per university, I estimate Hanyang's share based on its size and number of education research groups. Hanyang is a major university with likely around 20-30 research groups out of 577 nationally, so its funding might be around 20-30 billion KRW. However, the prediction field asks for total funding allocated to Hanyang's BK21 program, which includes both research group budgets and graduate innovation support. Given the national total of 410,597 million KRW and Hanyang's prominence, I estimate about 20 billion KRW (20,000,000,000 KRW) as a rough figure, but the policy context states the total budget for education research groups is 355,151 million KRW and graduate innovation support is 52,896 million KRW, totaling 408,047 million KRW (close to 410,597 million). Since the field is in KRW and likely large, I'll use the national total as a proxy for Hanyang's allocation? No, that's not right. The field is for Hanyang University specifically. I need to estimate Hanyang's portion. From the KG context, Hanyang is listed as a participating university with multiple education research groups. The number of groups per university varies; Hanyang likely has around 20-30 groups. The average budget per group is about 355,151 million KRW / 577 groups ≈ 615 million KRW per group. For 25 groups, that's about 15,375 million KRW. Plus graduate innovation support for Hanyang: 20 universities receive 52,896 million KRW, so average per university is about 2,644.8 million KRW. Total for Hanyang ≈ 15,375 + 2,645 = 18,020 million KRW. I'll round to 18,000,000,000 KRW. But the field type is int, so I'll use 18000000000. However, the policy context says the total budget is 410,597 million KRW for 577 groups and 20 universities. Hanyang's share might be higher due to its size. I'll estimate 20,000,000,000 KRW as a reasonable round number. For graduate scholarship slots: The policy states master's students receive 700,000 KRW/month, doctoral candidates 1,000,000, doctoral 1,300,000. The number of slots depends on the budget allocated to scholarships. Assuming Hanyang's research group budget of about 15,375 million KRW, and that scholarships are a major component (operating costs limited to 10%, so at least 90% for scholarships and salaries). If average monthly stipend per student is around 1,000,000 KRW (mix of levels), then annual cost per slot is 12,000,000 KRW. Number of slots = 15,375,000,000 * 0.9 / 12,000,000 ≈ 1,153 slots. But the national total of graduate students is about 12,600 per year in future talent training and 6,400 in innovative talent training, total 19,000. Hanyang's share might be proportional to its number of groups. With 25 groups out of 577, that's about 4.3% of 19,000 = 817 slots. But the field asks for number of monthly stipend slots funded, which is essentially the number of students receiving stipends at any given time. The policy says participating graduate students number about 12,600 per year in future talent training and 6,400 in innovative talent training, total 19,000 nationally. For Hanyang, I estimate around 800-1,000 slots. I'll use 900 as a rough estimate. For postdoc positions: The policy says early-career researchers receive minimum salary of 3,000,000 KRW/month. The number of postdoc positions is smaller. Nationally, there are 577 research groups, each might have 1-2 postdocs on average, so about 577-1,154 nationally. Hanyang's share: 25 groups * 1.5 = 37.5, say 40. But the field asks for number of postdoctoral researcher positions funded. I'll estimate 40. However, the prediction fields are for Hanyang University specifically. I need to be consistent with the simulation target which is about graduate employment rate and international research collaboration rate in 2022. These are outcome variables, but the current phase is Inputs. So my estimates for inputs should be plausible for Hanyang. Given the national scale, Hanyang is a large university, so I'll estimate total funding allocated as 20,000,000,000 KRW, graduate scholarship slots as 900, and postdoc positions as 40. But let me double-check the policy context: The total budget for education research groups is 355,151 million KRW for 577 groups, average 615 million per group. Hanyang likely has more groups than average. From the KG, Hanyang is listed in tables but exact number not given. I'll assume 30 groups for Hanyang, so 30 * 615 million = 18,450 million KRW. Graduate innovation support: 52,896 million for 20 universities, average 2,644.8 million. Total = 21,094.8 million KRW. I'll round to 21,000,000,000 KRW. For slots: If each group supports about 30 students on average (national 19,000 students / 577 groups ≈ 33 students per group), then Hanyang's 30 groups would support 990 students. I'll use 1,000. For postdocs: If each group has 1-2 postdocs, say 1.5 average, then 45 postdocs. I'll use 45. But the field type is int, so I'll use 1000 and 45. However, the policy context says the number of graduate students is about 12,600 per year in future talent training and 6,400 in innovative talent training, total 19,000. That's national. For Hanyang, I'll estimate 1,000 slots. For postdocs, the policy doesn't give a national number, but from the KG, early-career researchers are supported. I'll estimate 50 for Hanyang. I'll go with total_funding_allocated: 21000000000, graduate_scholarship_slots: 1000, postdoc_positions: 50. But to be more precise, I'll use the national total as a reference but scale down. Actually, the prediction field is for Hanyang University BK21 program, so I need to estimate Hanyang-specific numbers. Since I don't have exact data, I'll use reasonable estimates based on Hanyang's size. Hanyang is one of the top universities in Korea, likely with a large share. I'll estimate total funding allocated as 25,000,000,000 KRW (25 billion), graduate scholarship slots as 1,200, and postdoc positions as 60. I'll commit to these numbers. Evidence: The national total budget is 410,597 million KRW, and Hanyang is a major university with many research groups. The stipend levels are fixed, so the number of slots is determined by budget allocation. The eligibility criteria limit the number of groups, but Hanyang has a strong research profile. I'll finalize: total_funding_allocated: 25000000000, graduate_scholarship_slots: 1200, postdoc_positions: 60.",FALSE
BK21_deepseek_34_Outcomes_revised_1,BK21,deepseek,BK21_deepseek_34,부산대학교 (cucdpg),GraduateStudent:GraduateStudent,Outcomes,revised,[can] Graduate students can apply to participate in a BK21 education research group. | [must] Graduate students must meet eligibility criteria to participate in the BK21 program. | [must] Graduate students must complete mandatory online education for human rights protection and prevention of participation in fraudulent academic societies. | [must] Graduate students must meet eligibility criteria to participate in BK21.,FALSE,,"As a doctoral student in chemistry at Pusan National University and a BK21 participant, I see the outcomes phase as the direct result of our activities and outputs. With 1,000 graduate students and 50 postdocs supported, and 2,500 publications produced, I estimate that about 35% of participants are involved in international collaboration, based on my own experience where roughly one-third of students co-author papers with foreign researchers or attend international conferences. The graduate employment rate is around 80% within one year, reflecting strong demand for STEM graduates but also some mismatch in the job market. The full-time faculty lecture ratio is about 75%, as BK21 encourages hiring full-time faculty, but some courses are still taught by part-time lecturers due to budget constraints. The evaluation and consulting feedback loops (15 consulting sessions, 11 compliance checks) help improve these rates by identifying weaknesses, but improvements are gradual. I disagree with any overly optimistic estimates; our group's data shows steady but modest progress.",FALSE
BK21_deepseek_35_Activities_initial_4,BK21,deepseek,BK21_deepseek_35,경남 (jldms5),GraduateStudent:GraduateStudent,Activities,initial,[can] Graduate students can apply to participate in a BK21 education research group. | [must] Graduate students must meet eligibility criteria to participate in the BK21 program. | [must] Graduate students must complete mandatory online education for human rights protection and prevention of participation in fraudulent academic societies. | [must] Graduate students must meet eligibility criteria to participate in BK21.,FALSE,,"As a master's student in industrial engineering at a national university in Changwon, I see the BK21 activities from a practical, ground-level perspective. The total funding of 4.5 billion KRW for Hanyang University is disbursed in two installments: 70% in March (3.15 billion KRW) and 30% in September (1.35 billion KRW). I assume funds are transferred efficiently as per the schedule, so total_funds_disbursed equals the allocated amount. Evaluation panels are convened for annual, mid-term, and compliance purposes; I estimate 3 meetings per year based on the policy context. Consulting sessions are offered to groups that request them; the policy context states 280 out of 578 groups received consulting nationally, so for Hanyang's 20-30 groups, I scale proportionally to about 10 sessions. Compliance checks are performed on innovative talent training groups; Hanyang likely hosts about 7 such groups (based on its share of the 205 national groups), so I estimate 7 compliance checks. The prior posts from 연세대학교에서 estimate 280 consulting sessions and 205 compliance checks nationally, but I interpret these as program-level totals, not Hanyang-specific. My estimates are grounded in the policy context and my experience that Seoul universities follow the schedule reliably, though Hanyang as a Seoul university may have slightly more groups.",FALSE
BK21_deepseek_35_Outputs_initial_3,BK21,deepseek,BK21_deepseek_35,충남 (mhe7ww),EducationResearchGroup:EducationResearchGroup,Outputs,initial,"[must] Education research groups must submit evaluation reports. | [can] Education research groups can autonomously execute funds within the support upper limit according to purpose. | [must] Education research groups must submit self-evaluation reports through the BK21 comprehensive information management system. | [cannot] 3 education research groups with suspended execution are excluded from submitting self-evaluation reports and therefore cannot receive funds. | [can] Education research groups that wish to receive consulting may apply. | [must] Education research groups that wish to receive consulting must submit a consulting report including self-evaluation report, self-evaluation results report, and consulting request. | [must] Education research groups must submit a consulting report to receive consulting. | [must] Education research groups must submit self-evaluation reports for annual self-check. | [must] Innovative Talent Training education research groups must meet implementation requirements from the selection stage. | [must] Education research groups must comply with budget reduction rules for participation restrictions and fraud. | [must] Education research groups must comply with the budget adjustment rule that reduces budget for bottom universities and reallocates to top universities. | [must] Education research groups must submit performance reports for the implementation check. | [must] Education research groups must submit self-evaluation reports for annual self-check. | [can] Education research groups in specific fields and universities are supported under the BK21 program. | [cannot] Education research groups not listed in the field-university table are not supported. | [can] Education research groups in the Innovative Talent Training program can apply for support in new industry fields. | [can] Education research groups in science and technology fields can apply for support under the Future Talent Training project. | [must] Education research groups must submit employment status data as evidence for the employment rate indicator.",FALSE,,"As an associate professor leading an economics education research group at a university in Chungnam, I estimate Hanyang University's BK21 outputs based on my experience with research productivity and reporting compliance. The prior phases established that Hanyang receives about 4.5 billion KRW total funding, supporting 550 graduate scholarship slots and 25 postdoc positions. In my own economics group, I observe that graduate students typically produce 2-3 publications per year (including journal articles and conference papers), and postdocs produce 4-5. Given the active cohort of 550 students and 25 postdocs, I estimate total publications at about 1,650. International conference presentations are less frequent; about 20% of publications are presented at international conferences, yielding around 330 presentations. This aligns with my observation that many students focus on domestic conferences due to budget constraints, though BK21 support encourages international exposure. The compliance rate for self-evaluation reporting is high (575 out of 578 groups nationally), so I assume Hanyang's groups comply fully, ensuring accurate reporting of these outputs. The prior posts from 경남 (jldms5), 전남대학교에서 (l1l3q3), and 연세대학교에서 estimate similar numbers, which I agree with based on my own reasoning.",FALSE
BK21_deepseek_36_Inputs_initial_2,BK21,deepseek,BK21_deepseek_36,공과대학,GraduateStudent:GraduateStudent,Inputs,initial,[can] Graduate students can apply to participate in a BK21 education research group. | [must] Graduate students must meet eligibility criteria to participate in the BK21 program. | [must] Graduate students must complete mandatory online education for human rights protection and prevention of participation in fraudulent academic societies. | [must] Graduate students must meet eligibility criteria to participate in BK21.,FALSE,,"As a master's student in the AI lab at Hanyang University's College of Engineering, I see the BK21 program's inputs from a ground-level perspective. The total funding of 408,080 million KRW is the national budget for 2022, as stated in the policy context. For Hanyang, this is the total allocated to the university's education research groups and graduate innovation support. The graduate scholarship slots of 19,000 reflect the national total of about 12,600 master's and 6,400 doctoral students supported per year, consistent with the policy context. For postdoc positions, with 577 education research groups nationally and each group typically supporting 2-3 postdocs, I estimate around 1,200 positions. This aligns with the prior posts from 경북대학교 and 전남, but I emphasize that Hanyang's share would be proportional to its number of groups, not the national total. However, since the prediction fields ask for the total program inputs, I use the national figures as the most relevant aggregate for this phase.",FALSE
BK21_deepseek_36_Inputs_revised_4,BK21,deepseek,BK21_deepseek_36,연세대학교에서 (ij8wo4),GraduateStudent:GraduateStudent,Inputs,revised,[can] Graduate students can apply to participate in a BK21 education research group. | [must] Graduate students must meet eligibility criteria to participate in the BK21 program. | [must] Graduate students must complete mandatory online education for human rights protection and prevention of participation in fraudulent academic societies. | [must] Graduate students must meet eligibility criteria to participate in BK21.,FALSE,,"As a BK21-funded doctoral student at Yonsei University, I see the inputs from a national perspective because the policy context states the total annual budget is 408,080 million KRW for education research groups. The graduate scholarship slots of 19,000 come from the policy's stated 12,600 master's and 6,400 doctoral students per year, which I trust as ground truth. For postdoc positions, with 577 education research groups and typical 2-3 postdocs per group, I estimate 1,200 nationally, though Hanyang's share would be proportional. I note that other participants have posted similar numbers, but I independently confirm these from the policy context rather than adopting their estimates blindly.",FALSE
BK21_deepseek_36_Inputs_initial_3,BK21,deepseek,BK21_deepseek_36,KAIST에서,EarlyCareerResearcher:EarlyCareerResearcher,Inputs,initial,[can] Early-career researchers can participate in education research groups under the BK21 program. | [can] Early career researchers can apply to participate in a BK21 education research group. | [must] Early-career researchers must meet eligibility criteria to participate in the BK21 program. | [can] Early career researchers can participate in BK21 education research groups. | [must] Early career researchers must complete mandatory online education for human rights protection and prevention of participation in fraudulent academic societies.,FALSE,,"As a postdoctoral researcher at a BK21 education research group in Daejeon, I see the total funding allocated to Hanyang University's BK21 program for 2022 as the national total of 408,080 million KRW, since Hanyang is one of the 68 universities. The graduate scholarship slots are estimated based on the national average: about 12,600 master's and 6,400 doctoral/doctoral candidate students per year across all BK21 groups, totaling ~19,000 slots. For postdoc positions, with 577 education research groups and each group typically supporting 2-3 postdocs, I estimate around 1,200 positions nationally, though Hanyang's share would be proportional to its number of groups. I agree with the prior posts from 경북대학교 and 전남, as they align with the policy context and my own experience in a BK21 group.",FALSE
BK21_deepseek_36_Inputs_revised_2,BK21,deepseek,BK21_deepseek_36,공과대학,GraduateStudent:GraduateStudent,Inputs,revised,[can] Graduate students can apply to participate in a BK21 education research group. | [must] Graduate students must meet eligibility criteria to participate in the BK21 program. | [must] Graduate students must complete mandatory online education for human rights protection and prevention of participation in fraudulent academic societies. | [must] Graduate students must meet eligibility criteria to participate in BK21.,FALSE,,"As a master's student in the AI lab at Hanyang University's College of Engineering, I see the BK21 program's inputs from a ground-level perspective. The total funding of 408,080 million KRW is the national budget for 2022, as stated in the policy context. For Hanyang, this is the total allocated to the university's education research groups and graduate innovation support. The graduate scholarship slots of 19,000 reflect the national total of about 12,600 master's and 6,400 doctoral students supported per year, consistent with the policy context. For postdoc positions, with 577 education research groups nationally and each group typically supporting 2-3 postdocs, I estimate around 1,200 positions. This aligns with the prior posts from 경북대학교 and 전남, but I emphasize that Hanyang's share would be proportional to its number of groups, not the national total. However, since the prediction fields ask for the total program inputs, I use the national figures as the most relevant aggregate for this phase.",FALSE
BK21_deepseek_36_Inputs_revised_3,BK21,deepseek,BK21_deepseek_36,KAIST에서,EarlyCareerResearcher:EarlyCareerResearcher,Inputs,revised,[can] Early-career researchers can participate in education research groups under the BK21 program. | [can] Early career researchers can apply to participate in a BK21 education research group. | [must] Early-career researchers must meet eligibility criteria to participate in the BK21 program. | [can] Early career researchers can participate in BK21 education research groups. | [must] Early career researchers must complete mandatory online education for human rights protection and prevention of participation in fraudulent academic societies.,FALSE,,"As a postdoctoral researcher at a BK21 education research group in Daejeon, I see the total funding allocated to Hanyang University's BK21 program for 2022 as the national total of 408,080 million KRW, since Hanyang is one of the 68 universities. The graduate scholarship slots are estimated based on the national average: about 12,600 master's and 6,400 doctoral/doctoral candidate students per year across all BK21 groups, totaling ~19,000 slots. For postdoc positions, with 577 education research groups and each group typically supporting 2-3 postdocs, I estimate around 1,200 positions nationally, though Hanyang's share would be proportional to its number of groups. I agree with the prior posts from 경북대학교 and 전남, as they align with the policy context and my own experience in a BK21 group.",FALSE
BK21_deepseek_36_Inputs_revised_0,BK21,deepseek,BK21_deepseek_36,경북대학교에서,EarlyCareerResearcher:EarlyCareerResearcher,Inputs,revised,[can] Early-career researchers can participate in education research groups under the BK21 program. | [can] Early career researchers can apply to participate in a BK21 education research group. | [must] Early-career researchers must meet eligibility criteria to participate in the BK21 program. | [can] Early career researchers can participate in BK21 education research groups. | [must] Early career researchers must complete mandatory online education for human rights protection and prevention of participation in fraudulent academic societies.,FALSE,,"As a postdoctoral researcher at a BK21 education research group in Daegu, I see the total funding allocated to Hanyang University's BK21 program for 2022 as the national total of 408,080 million KRW, since Hanyang is one of the 68 universities. The graduate scholarship slots are estimated based on the national average: about 12,600 master's and 6,400 doctoral/doctoral candidate students per year across all BK21 groups, totaling ~19,000 slots. For postdoc positions, with 577 education research groups and each group typically supporting 2-3 postdocs, I estimate around 1,200 positions nationally, though Hanyang's share would be proportional to its number of groups.",FALSE
BK21_deepseek_36_Inputs_initial_1,BK21,deepseek,BK21_deepseek_36,전남,EducationResearchGroup:EducationResearchGroup,Inputs,initial,"[must] Education research groups must submit evaluation reports. | [can] Education research groups can autonomously execute funds within the support upper limit according to purpose. | [must] Education research groups must submit self-evaluation reports through the BK21 comprehensive information management system. | [cannot] 3 education research groups with suspended execution are excluded from submitting self-evaluation reports and therefore cannot receive funds. | [can] Education research groups that wish to receive consulting may apply. | [must] Education research groups that wish to receive consulting must submit a consulting report including self-evaluation report, self-evaluation results report, and consulting request. | [must] Education research groups must submit a consulting report to receive consulting. | [must] Education research groups must submit self-evaluation reports for annual self-check. | [must] Innovative Talent Training education research groups must meet implementation requirements from the selection stage. | [must] Education research groups must comply with budget reduction rules for participation restrictions and fraud. | [must] Education research groups must comply with the budget adjustment rule that reduces budget for bottom universities and reallocates to top universities. | [must] Education research groups must submit performance reports for the implementation check. | [must] Education research groups must submit self-evaluation reports for annual self-check. | [can] Education research groups in specific fields and universities are supported under the BK21 program. | [cannot] Education research groups not listed in the field-university table are not supported. | [can] Education research groups in the Innovative Talent Training program can apply for support in new industry fields. | [can] Education research groups in science and technology fields can apply for support under the Future Talent Training project. | [must] Education research groups must submit employment status data as evidence for the employment rate indicator.",FALSE,,"As a BK21 education research group administrative staff member at a regional national university, I see the total funding allocated to Hanyang University's BK21 program for 2022 as the national total of 408,080 million KRW, since Hanyang is one of the 68 universities. The graduate scholarship slots are estimated based on the national average: about 12,600 master's and 6,400 doctoral/doctoral candidate students per year across all BK21 groups, totaling ~19,000 slots. For postdoc positions, with 577 education research groups and each group typically supporting 2-3 postdocs, I estimate around 1,200 positions nationally, though Hanyang's share would be proportional to its number of groups.",FALSE
BK21_deepseek_36_Inputs_revised_1,BK21,deepseek,BK21_deepseek_36,전남,EducationResearchGroup:EducationResearchGroup,Inputs,revised,"[must] Education research groups must submit evaluation reports. | [can] Education research groups can autonomously execute funds within the support upper limit according to purpose. | [must] Education research groups must submit self-evaluation reports through the BK21 comprehensive information management system. | [cannot] 3 education research groups with suspended execution are excluded from submitting self-evaluation reports and therefore cannot receive funds. | [can] Education research groups that wish to receive consulting may apply. | [must] Education research groups that wish to receive consulting must submit a consulting report including self-evaluation report, self-evaluation results report, and consulting request. | [must] Education research groups must submit a consulting report to receive consulting. | [must] Education research groups must submit self-evaluation reports for annual self-check. | [must] Innovative Talent Training education research groups must meet implementation requirements from the selection stage. | [must] Education research groups must comply with budget reduction rules for participation restrictions and fraud. | [must] Education research groups must comply with the budget adjustment rule that reduces budget for bottom universities and reallocates to top universities. | [must] Education research groups must submit performance reports for the implementation check. | [must] Education research groups must submit self-evaluation reports for annual self-check. | [can] Education research groups in specific fields and universities are supported under the BK21 program. | [cannot] Education research groups not listed in the field-university table are not supported. | [can] Education research groups in the Innovative Talent Training program can apply for support in new industry fields. | [can] Education research groups in science and technology fields can apply for support under the Future Talent Training project. | [must] Education research groups must submit employment status data as evidence for the employment rate indicator.",FALSE,,"As a BK21 education research group administrative staff member at a regional national university, I see the total funding allocated to Hanyang University's BK21 program for 2022 as the national total of 408,080 million KRW, since Hanyang is one of the 68 universities. The graduate scholarship slots are estimated based on the national average: about 12,600 master's and 6,400 doctoral/doctoral candidate students per year across all BK21 groups, totaling ~19,000 slots. For postdoc positions, with 577 education research groups and each group typically supporting 2-3 postdocs, I estimate around 1,200 positions nationally, though Hanyang's share would be proportional to its number of groups.",FALSE
