pool_component,axis,utterance_id,policy_id,model_id,scenario_uid,kg_role,phase,round,machine_note,full_text,gold_label
fabrication_derived_estimate_all,fabrication,BK21_deepseek_27_Inputs_initial_3,BK21,deepseek,BK21_deepseek_27,GraduateStudent:GraduateStudent,Inputs,initial,"fabricated=True; derived_estimate=True; unsupported=36 million; 3%; derived_tokens=19,000","As a master's student in AI at a national university in Daejeon, I rely on BK21 support to focus on my research. The policy context clearly states the national budget: 408,080 million KRW for education research groups, 52,896 million for graduate innovation, and 2,550 million for evaluation, totaling 410,597 million KRW. This is the total funding allocated for the entire BK21 program in 2022, not just Hanyang University. The graduate scholarship slots are derived from the policy's stated numbers: about 12,600 future talent and 6,400 innovative talent students per year, summing to 19,000 nationally. For postdoc positions, I estimate 300 based on the project budget of 355,151 million KRW and the minimum salary of 3 million KRW per month. Assuming each postdoc costs 36 million KRW annually, and that postdocs constitute roughly 3% of the project budget (consistent with typical BK21 allocation), we get about 300 positions. I agree with other participants that these are national figures, not Hanyang-specific, as the policy does not break down by university.",
fabrication_derived_estimate_all,fabrication,BK21_deepseek_27_Inputs_initial_4,BK21,deepseek,BK21_deepseek_27,EducationResearchGroup:EducationResearchGroup,Inputs,initial,"fabricated=True; derived_estimate=True; unsupported=36 million; 3%; derived_tokens=19,000","As a professor leading an innovative talent training education research group at Hanyang University ERICA, I view the BK21 budget as a national pool. The policy context clearly states the total budget for 2022 is 410,597 million KRW, which includes 408,080 million KRW for education research group support, 52,896 million KRW for graduate innovation support, and 2,550 million KRW for evaluation management. This is the national figure, not Hanyang-specific. The graduate scholarship slots are derived from the policy's stated numbers: about 12,600 future talent and 6,400 innovative talent students per year, summing to 19,000 nationally. For postdoc positions, I estimate 300 based on the project budget of 355,151 million KRW and the minimum salary of 3 million KRW per month. Assuming each postdoc costs 36 million KRW annually, and that postdocs constitute roughly 3% of the project budget (consistent with typical BK21 allocation), we get about 300 positions. I agree with other participants that these are national figures, as the policy does not break down by university. My perspective as an education research group leader confirms that these numbers are plausible for the national program.",
fabrication_derived_estimate_all,fabrication,BK21_deepseek_27_Inputs_revised_0,BK21,deepseek,BK21_deepseek_27,GraduateStudent:GraduateStudent,Inputs,revised,"fabricated=True; derived_estimate=True; unsupported=36 million; derived_tokens=19,000","As a master's student in chemical engineering at a prestigious university in Seoul, I am part of an education research group supported by BK21. Based on the policy context, the total budget for Hanyang University's BK21 program in 2022 is part of the national allocation. The resource logic states the total support budget for 577 education research groups is 408,080 million KRW, plus 52,896 million KRW for graduate innovation support and 2,550 million KRW for evaluation management, totaling 410,597 million KRW. For Hanyang University specifically, I estimate the total funding allocated is around 410.6 billion KRW, as the policy context does not break down by university but gives the national total. For graduate scholarship slots, the policy mentions about 12,600 graduate students per year in future talent training and 6,400 in innovative talent training, totaling 19,000 slots nationally. Hanyang likely has a proportional share, but I estimate the national figure as the prediction field likely refers to the program-wide allocation. For postdoc positions, the policy does not specify a number, but given the minimum salary of 3 million KRW per month and the budget for education research groups (355,151 million KRW), I estimate roughly 300 postdoc positions nationally, assuming each postdoc costs about 36 million KRW per year and a portion of the budget goes to postdocs.",
fabrication_derived_estimate_all,fabrication,BK21_deepseek_27_Inputs_revised_1,BK21,deepseek,BK21_deepseek_27,GraduateStudent:GraduateStudent,Inputs,revised,"fabricated=True; derived_estimate=True; unsupported=36 million; derived_tokens=19,000","As a doctoral student in environmental engineering at a national university in Gwangju, I am part of a BK21 education research group. Based on the policy context, the total budget for 2022 is 410,597 million KRW, which includes 408,080 million KRW for education research group support, 52,896 million KRW for graduate innovation support, and 2,550 million KRW for evaluation management. This is a national figure, not just for Hanyang University. The graduate scholarship slots are estimated at 19,000 nationally, based on the policy's mention of about 12,600 graduate students per year in future talent training and about 6,400 in innovative talent training. For postdoc positions, I estimate 300 nationally, considering the minimum salary of 3 million KRW per month and the project budget for education research groups (355,151 million KRW). Assuming each postdoc costs about 36 million KRW per year, and a portion of the budget is allocated to postdocs, this seems reasonable. I disagree with the previous post's assumption that these figures are for Hanyang University alone; the policy context clearly states national totals.",
fabrication_derived_estimate_all,fabrication,BK21_deepseek_27_Inputs_revised_2,BK21,deepseek,BK21_deepseek_27,EarlyCareerResearcher:EarlyCareerResearcher,Inputs,revised,"fabricated=True; derived_estimate=True; unsupported=36 million; 3%; derived_tokens=19,000","As a postdoctoral researcher at GIST, I see the BK21 budget as a national pool, not Hanyang-specific. The policy context clearly states 408,080 million KRW for education research groups, plus 52,896 million for graduate innovation and 2,550 million for evaluation, totaling 410,597 million KRW. Graduate slots are derived from the stated 12,600 future talent and 6,400 innovative talent students per year, summing to 19,000 nationally. For postdoc positions, I estimate 300 based on the 355,151 million KRW project budget: assuming each postdoc costs 36 million KRW annually (3 million/month minimum salary), and that postdocs constitute roughly 3% of the project budget (consistent with typical BK21 allocation), we get about 300 positions. Other participants' estimates align with mine, but I emphasize these are national figures, not Hanyang-specific, as the policy does not break down by university.",
fabrication_derived_estimate_all,fabrication,BK21_deepseek_27_Inputs_revised_3,BK21,deepseek,BK21_deepseek_27,GraduateStudent:GraduateStudent,Inputs,revised,"fabricated=True; derived_estimate=True; unsupported=36 million; 3%; derived_tokens=19,000","As a master's student in AI at a national university in Daejeon, I rely on BK21 support to focus on my research. The policy context clearly states the national budget: 408,080 million KRW for education research groups, 52,896 million for graduate innovation, and 2,550 million for evaluation, totaling 410,597 million KRW. This is the total funding allocated for the entire BK21 program in 2022, not just Hanyang University. The graduate scholarship slots are derived from the policy's stated numbers: about 12,600 future talent and 6,400 innovative talent students per year, summing to 19,000 nationally. For postdoc positions, I estimate 300 based on the project budget of 355,151 million KRW and the minimum salary of 3 million KRW per month. Assuming each postdoc costs 36 million KRW annually, and that postdocs constitute roughly 3% of the project budget (consistent with typical BK21 allocation), we get about 300 positions. I agree with other participants that these are national figures, not Hanyang-specific, as the policy does not break down by university.",
fabrication_derived_estimate_all,fabrication,BK21_deepseek_27_Inputs_revised_4,BK21,deepseek,BK21_deepseek_27,EducationResearchGroup:EducationResearchGroup,Inputs,revised,"fabricated=True; derived_estimate=True; unsupported=36 million; 3%; derived_tokens=19,000","As a professor leading an innovative talent training education research group at Hanyang University ERICA, I view the BK21 budget as a national pool. The policy context clearly states the total budget for 2022 is 410,597 million KRW, which includes 408,080 million KRW for education research group support, 52,896 million KRW for graduate innovation support, and 2,550 million KRW for evaluation management. This is the national figure, not Hanyang-specific. The graduate scholarship slots are derived from the policy's stated numbers: about 12,600 future talent and 6,400 innovative talent students per year, summing to 19,000 nationally. For postdoc positions, I estimate 300 based on the project budget of 355,151 million KRW and the minimum salary of 3 million KRW per month. Assuming each postdoc costs 36 million KRW annually, and that postdocs constitute roughly 3% of the project budget (consistent with typical BK21 allocation), we get about 300 positions. I agree with other participants that these are national figures, as the policy does not break down by university. My perspective as an education research group leader confirms that these numbers are plausible for the national program.",
fabrication_derived_estimate_all,fabrication,BK21_deepseek_29_Inputs_initial_0,BK21,deepseek,BK21_deepseek_29,GraduateStudent:GraduateStudent,Inputs,initial,"fabricated=True; derived_estimate=True; unsupported=40.8 billion; 19,000; derived_tokens=1,200","As a graduate student in mechanical engineering at a private university in Gyeonggi-do, I see the BK21 program's funding allocation from the Ministry of Education as the foundation for our research. The total budget for Hanyang University's BK21 program in 2022 is approximately 40.8 billion KRW, based on the national total of 408,080 million KRW for 577 education research groups across 68 universities, with Hanyang being a major participant. This funding supports graduate scholarships and postdoc positions. Given the monthly stipend levels (master's 700K, doctoral 1.3M, doctoral candidate 1M KRW) and the need to cover about 12,600 graduate students nationally in the future talent training project, plus Hanyang's share, I estimate around 19,000 scholarship slots for the university, considering both master's and doctoral students. For postdocs, with a minimum salary of 3M KRW per month and the budget constraints, I estimate about 1,200 positions, as the program supports early-career researchers but limits operating costs to 10% of the project budget. These numbers reflect the resource logic and eligibility criteria, ensuring adequate support for research groups like mine.",
fabrication_derived_estimate_all,fabrication,BK21_deepseek_29_Inputs_initial_1,BK21,deepseek,BK21_deepseek_29,GraduateStudent:GraduateStudent,Inputs,initial,"fabricated=True; derived_estimate=True; unsupported=41.06 billion; 19,000; derived_tokens=1,200","As a graduate student in life sciences at a science and technology specialized university in Daejeon, I see the BK21 program's funding allocation from the Ministry of Education as the foundation for our research. The total budget for Hanyang University's BK21 program in 2022 is approximately 41.06 billion KRW, based on the national total of 410,597 million KRW for 577 education research groups across 68 universities, with Hanyang being a major participant. This funding supports graduate scholarships and postdoc positions. Given the monthly stipend levels (master's 700K, doctoral 1.3M, doctoral candidate 1M KRW) and the need to cover about 12,600 graduate students nationally in the future talent training project, plus Hanyang's share, I estimate around 19,000 scholarship slots for the university, considering both master's and doctoral students. For postdocs, with a minimum salary of 3M KRW per month and the budget constraints, I estimate about 1,200 positions, as the program supports early-career researchers but limits operating costs to 10% of the project budget. These numbers reflect the resource logic and eligibility criteria, ensuring adequate support for research groups like mine.",
fabrication_derived_estimate_all,fabrication,BK21_deepseek_29_Inputs_revised_0,BK21,deepseek,BK21_deepseek_29,GraduateStudent:GraduateStudent,Inputs,revised,"fabricated=True; derived_estimate=True; unsupported=40.8 billion; 19,000; derived_tokens=1,200","As a graduate student in mechanical engineering at a private university in Gyeonggi-do, I see the BK21 program's funding allocation from the Ministry of Education as the foundation for our research. The total budget for Hanyang University's BK21 program in 2022 is approximately 40.8 billion KRW, based on the national total of 408,080 million KRW for 577 education research groups across 68 universities, with Hanyang being a major participant. This funding supports graduate scholarships and postdoc positions. Given the monthly stipend levels (master's 700K, doctoral 1.3M, doctoral candidate 1M KRW) and the need to cover about 12,600 graduate students nationally in the future talent training project, plus Hanyang's share, I estimate around 19,000 scholarship slots for the university, considering both master's and doctoral students. For postdocs, with a minimum salary of 3M KRW per month and the budget constraints, I estimate about 1,200 positions, as the program supports early-career researchers but limits operating costs to 10% of the project budget. These numbers reflect the resource logic and eligibility criteria, ensuring adequate support for research groups like mine.",
fabrication_derived_estimate_all,fabrication,BK21_deepseek_29_Inputs_revised_1,BK21,deepseek,BK21_deepseek_29,GraduateStudent:GraduateStudent,Inputs,revised,"fabricated=True; derived_estimate=True; unsupported=41.06 billion; 19,000; derived_tokens=1,200","As a graduate student in life sciences at a science and technology specialized university in Daejeon, I see the BK21 program's funding allocation from the Ministry of Education as the foundation for our research. The total budget for Hanyang University's BK21 program in 2022 is approximately 41.06 billion KRW, based on the national total of 410,597 million KRW for 577 education research groups across 68 universities, with Hanyang being a major participant. This funding supports graduate scholarships and postdoc positions. Given the monthly stipend levels (master's 700K, doctoral 1.3M, doctoral candidate 1M KRW) and the need to cover about 12,600 graduate students nationally in the future talent training project, plus Hanyang's share, I estimate around 19,000 scholarship slots for the university, considering both master's and doctoral students. For postdocs, with a minimum salary of 3M KRW per month and the budget constraints, I estimate about 1,200 positions, as the program supports early-career researchers but limits operating costs to 10% of the project budget. These numbers reflect the resource logic and eligibility criteria, ensuring adequate support for research groups like mine.",
fabrication_derived_estimate_all,fabrication,BK21_deepseek_30_Inputs_initial_0,BK21,deepseek,BK21_deepseek_30,GraduateStudent:GraduateStudent,Inputs,initial,"fabricated=True; derived_estimate=True; unsupported=60%; 213,090 million; 213,090 million; derived_tokens=17,757; 19,000; 19,000","As a doctoral student in social welfare at a women's university in Seoul, I see the BK21 program's funding as a lifeline for graduate research. The total funding for Hanyang University's BK21 program in 2022 is 410,597 million KRW, based on the policy context stating the total support budget for 577 education research groups is 408,080 million KRW plus carryover, and the detailed breakdown shows 355,151 million KRW for education research groups and 52,896 million KRW for graduate innovation support, plus 2,550 million KRW for evaluation management. For graduate scholarship slots, the policy sets monthly stipends at 700,000 KRW for master's, 1,000,000 KRW for doctoral candidates, and 1,300,000 KRW for doctoral students. Given the total education research group budget of 355,151 million KRW and assuming roughly 60% goes to stipends (since operating costs are limited to 10% and postdoc salaries also draw from this), I estimate about 213,090 million KRW for graduate stipends. With an average monthly stipend of about 1,000,000 KRW (blending master's and doctoral levels), that supports about 213,090 million / (1,000,000 * 12) ≈ 17,757 slots annually. However, considering the policy mentions about 12,600 graduate students per year in future talent training and 6,400 in innovative talent training, totaling 19,000, and Hanyang likely hosts a proportional share, I'll round to 19,000 slots. For postdoc positions, the policy states a minimum salary of 3,000,000 KRW per month. With 577 education research groups nationally, and assuming each group supports roughly 1 postdoc on average (since postdocs are less numerous than graduate students), I estimate 577 postdoc positions at Hanyang, consistent with the number of groups. This aligns with my experience that postdocs are rarer in social sciences but more common in STEM fields at Hanyang.",
fabrication_derived_estimate_all,fabrication,BK21_deepseek_30_Inputs_initial_1,BK21,deepseek,BK21_deepseek_30,EarlyCareerResearcher:EarlyCareerResearcher,Inputs,initial,"fabricated=True; derived_estimate=True; unsupported=60%; derived_tokens=17,757; 19,000; 19,000; 19,000","As a postdoctoral researcher at POSTECH in the BK21 education research group, I see the funding structure from the inside. The total budget for Hanyang University's BK21 program in 2022 is 410,597 million KRW, as stated in the policy context. This includes 355,151 million KRW for education research groups and 52,896 million KRW for graduate innovation support, plus evaluation management. For graduate scholarship slots, the policy sets monthly stipends at 700,000 KRW for master's, 1,000,000 KRW for doctoral candidates, and 1,300,000 KRW for doctoral students. Given that operating costs are limited to 10% of the project budget, and postdoc salaries also draw from the same pool, I estimate about 60% of the education research group budget goes to graduate stipends. With an average monthly stipend of about 1,000,000 KRW, that supports roughly 17,757 slots annually. However, the policy mentions about 12,600 graduate students per year in future talent training and 6,400 in innovative talent training, totaling 19,000, and Hanyang likely hosts a proportional share, so I round to 19,000 slots. For postdoc positions, the policy states a minimum salary of 3,000,000 KRW per month. With 577 education research groups nationally, and assuming each group supports roughly 1 postdoc on average, I estimate 577 postdoc positions at Hanyang. This aligns with my experience that postdocs are less numerous than graduate students but are common in STEM fields at Hanyang. I disagree with the graduate student's estimate of 19,000 slots and 577 postdocs because I think the actual number of postdocs per group may vary, but the policy context supports these numbers.",
fabrication_derived_estimate_all,fabrication,BK21_deepseek_30_Inputs_initial_2,BK21,deepseek,BK21_deepseek_30,GraduateStudent:GraduateStudent,Inputs,initial,"fabricated=True; derived_estimate=True; unsupported=60%; derived_tokens=17,757; 19,000; 19,000","As a doctoral student in mechanical engineering at a national university in Gwangju, I see the BK21 funding as critical for retaining regional talent. The policy context states the total budget for Hanyang University's BK21 program in 2022 is 410,597 million KRW, including 355,151 million KRW for education research groups and 52,896 million KRW for graduate innovation support, plus evaluation management. For graduate scholarship slots, the policy sets monthly stipends at 700,000 KRW for master's, 1,000,000 KRW for doctoral candidates, and 1,300,000 KRW for doctoral students. Given that operating costs are limited to 10% of the project budget, and postdoc salaries also draw from the same pool, I estimate about 60% of the education research group budget goes to graduate stipends. With an average monthly stipend of about 1,000,000 KRW, that supports roughly 17,757 slots annually. However, the policy mentions about 12,600 graduate students per year in future talent training and 6,400 in innovative talent training, totaling 19,000, and Hanyang likely hosts a proportional share, so I round to 19,000 slots. For postdoc positions, the policy states a minimum salary of 3,000,000 KRW per month. With 577 education research groups nationally, and assuming each group supports roughly 1 postdoc on average, I estimate 577 postdoc positions at Hanyang. This aligns with my experience that postdocs are less numerous than graduate students but are common in STEM fields at Hanyang. I note that other participants have posted similar estimates, and I agree with their reasoning based on the policy context.",
fabrication_derived_estimate_all,fabrication,BK21_deepseek_30_Inputs_initial_3,BK21,deepseek,BK21_deepseek_30,GraduateStudent:GraduateStudent,Inputs,initial,"fabricated=True; derived_estimate=True; unsupported=60%; derived_tokens=17,757; 19,000; 19,000","As a master's student in chemical engineering at a national university in Chungbuk, I rely on BK21 funding for my research materials. The policy context clearly states the total budget for Hanyang University's BK21 program in 2022 is 410,597 million KRW, including 355,151 million KRW for education research groups and 52,896 million KRW for graduate innovation support, plus evaluation management. For graduate scholarship slots, the policy sets monthly stipends at 700,000 KRW for master's, 1,000,000 KRW for doctoral candidates, and 1,300,000 KRW for doctoral students. Given that operating costs are limited to 10% of the project budget, and postdoc salaries also draw from the same pool, I estimate about 60% of the education research group budget goes to graduate stipends. With an average monthly stipend of about 1,000,000 KRW, that supports roughly 17,757 slots annually. However, the policy mentions about 12,600 graduate students per year in future talent training and 6,400 in innovative talent training, totaling 19,000, and Hanyang likely hosts a proportional share, so I round to 19,000 slots. For postdoc positions, the policy states a minimum salary of 3,000,000 KRW per month. With 577 education research groups nationally, and assuming each group supports roughly 1 postdoc on average, I estimate 577 postdoc positions at Hanyang. This aligns with my experience that postdocs are less numerous than graduate students but are common in STEM fields at Hanyang. I note that other participants have posted similar estimates, and I agree with their reasoning based on the policy context.",
fabrication_derived_estimate_all,fabrication,BK21_deepseek_30_Inputs_initial_4,BK21,deepseek,BK21_deepseek_30,EducationResearchGroup:EducationResearchGroup,Inputs,initial,"fabricated=True; derived_estimate=True; unsupported=60%; derived_tokens=17,757; 19,000; 19,000","As the head of a mechanical engineering education research group at a prestigious university in Seoul, I have firsthand experience managing BK21 budgets and allocating slots. The policy context clearly states the total budget for Hanyang University's BK21 program in 2022 is 410,597 million KRW, which includes 355,151 million KRW for education research groups and 52,896 million KRW for graduate innovation support, plus evaluation management. This is a fixed figure from the Ministry, so I accept it. For graduate scholarship slots, the policy sets monthly stipends at 700,000 KRW for master's, 1,000,000 KRW for doctoral candidates, and 1,300,000 KRW for doctoral students. Based on my experience, about 60% of the education research group budget goes to graduate stipends, as operating costs are limited to 10% and postdoc salaries also draw from the same pool. With an average monthly stipend of about 1,000,000 KRW, that supports roughly 17,757 slots annually. However, the policy mentions about 12,600 graduate students per year in future talent training and 6,400 in innovative talent training, totaling 19,000, and Hanyang likely hosts a proportional share, so I round to 19,000 slots. For postdoc positions, the policy states a minimum salary of 3,000,000 KRW per month. With 577 education research groups nationally, and assuming each group supports roughly 1 postdoc on average, I estimate 577 postdoc positions at Hanyang. This aligns with my experience that postdocs are less numerous than graduate students but are common in STEM fields at Hanyang. I note that other participants have posted similar estimates, and I agree with their reasoning based on the policy context.",
fabrication_derived_estimate_all,fabrication,BK21_deepseek_30_Inputs_revised_0,BK21,deepseek,BK21_deepseek_30,GraduateStudent:GraduateStudent,Inputs,revised,"fabricated=True; derived_estimate=True; unsupported=60%; 213,090 million; 213,090 million; derived_tokens=17,757; 19,000; 19,000","As a doctoral student in social welfare at a women's university in Seoul, I see the BK21 program's funding as a lifeline for graduate research. The total funding for Hanyang University's BK21 program in 2022 is 410,597 million KRW, based on the policy context stating the total support budget for 577 education research groups is 408,080 million KRW plus carryover, and the detailed breakdown shows 355,151 million KRW for education research groups and 52,896 million KRW for graduate innovation support, plus 2,550 million KRW for evaluation management. For graduate scholarship slots, the policy sets monthly stipends at 700,000 KRW for master's, 1,000,000 KRW for doctoral candidates, and 1,300,000 KRW for doctoral students. Given the total education research group budget of 355,151 million KRW and assuming roughly 60% goes to stipends (since operating costs are limited to 10% and postdoc salaries also draw from this), I estimate about 213,090 million KRW for graduate stipends. With an average monthly stipend of about 1,000,000 KRW (blending master's and doctoral levels), that supports about 213,090 million / (1,000,000 * 12) ≈ 17,757 slots annually. However, considering the policy mentions about 12,600 graduate students per year in future talent training and 6,400 in innovative talent training, totaling 19,000, and Hanyang likely hosts a proportional share, I'll round to 19,000 slots. For postdoc positions, the policy states a minimum salary of 3,000,000 KRW per month. With 577 education research groups nationally, and assuming each group supports roughly 1 postdoc on average (since postdocs are less numerous than graduate students), I estimate 577 postdoc positions at Hanyang, consistent with the number of groups. This aligns with my experience that postdocs are rarer in social sciences but more common in STEM fields at Hanyang.",
fabrication_derived_estimate_all,fabrication,BK21_deepseek_30_Inputs_revised_1,BK21,deepseek,BK21_deepseek_30,EarlyCareerResearcher:EarlyCareerResearcher,Inputs,revised,"fabricated=True; derived_estimate=True; unsupported=60%; derived_tokens=17,757; 19,000; 19,000; 19,000","As a postdoctoral researcher at POSTECH in the BK21 education research group, I see the funding structure from the inside. The total budget for Hanyang University's BK21 program in 2022 is 410,597 million KRW, as stated in the policy context. This includes 355,151 million KRW for education research groups and 52,896 million KRW for graduate innovation support, plus evaluation management. For graduate scholarship slots, the policy sets monthly stipends at 700,000 KRW for master's, 1,000,000 KRW for doctoral candidates, and 1,300,000 KRW for doctoral students. Given that operating costs are limited to 10% of the project budget, and postdoc salaries also draw from the same pool, I estimate about 60% of the education research group budget goes to graduate stipends. With an average monthly stipend of about 1,000,000 KRW, that supports roughly 17,757 slots annually. However, the policy mentions about 12,600 graduate students per year in future talent training and 6,400 in innovative talent training, totaling 19,000, and Hanyang likely hosts a proportional share, so I round to 19,000 slots. For postdoc positions, the policy states a minimum salary of 3,000,000 KRW per month. With 577 education research groups nationally, and assuming each group supports roughly 1 postdoc on average, I estimate 577 postdoc positions at Hanyang. This aligns with my experience that postdocs are less numerous than graduate students but are common in STEM fields at Hanyang. I disagree with the graduate student's estimate of 19,000 slots and 577 postdocs because I think the actual number of postdocs per group may vary, but the policy context supports these numbers.",
fabrication_derived_estimate_all,fabrication,BK21_deepseek_30_Inputs_revised_2,BK21,deepseek,BK21_deepseek_30,GraduateStudent:GraduateStudent,Inputs,revised,"fabricated=True; derived_estimate=True; unsupported=60%; derived_tokens=17,757; 19,000; 19,000","As a doctoral student in mechanical engineering at a national university in Gwangju, I see the BK21 funding as critical for retaining regional talent. The policy context states the total budget for Hanyang University's BK21 program in 2022 is 410,597 million KRW, including 355,151 million KRW for education research groups and 52,896 million KRW for graduate innovation support, plus evaluation management. For graduate scholarship slots, the policy sets monthly stipends at 700,000 KRW for master's, 1,000,000 KRW for doctoral candidates, and 1,300,000 KRW for doctoral students. Given that operating costs are limited to 10% of the project budget, and postdoc salaries also draw from the same pool, I estimate about 60% of the education research group budget goes to graduate stipends. With an average monthly stipend of about 1,000,000 KRW, that supports roughly 17,757 slots annually. However, the policy mentions about 12,600 graduate students per year in future talent training and 6,400 in innovative talent training, totaling 19,000, and Hanyang likely hosts a proportional share, so I round to 19,000 slots. For postdoc positions, the policy states a minimum salary of 3,000,000 KRW per month. With 577 education research groups nationally, and assuming each group supports roughly 1 postdoc on average, I estimate 577 postdoc positions at Hanyang. This aligns with my experience that postdocs are less numerous than graduate students but are common in STEM fields at Hanyang. I note that other participants have posted similar estimates, and I agree with their reasoning based on the policy context.",
fabrication_derived_estimate_all,fabrication,BK21_deepseek_30_Inputs_revised_3,BK21,deepseek,BK21_deepseek_30,GraduateStudent:GraduateStudent,Inputs,revised,"fabricated=True; derived_estimate=True; unsupported=60%; derived_tokens=17,757; 19,000; 19,000","As a master's student in chemical engineering at a national university in Chungbuk, I rely on BK21 funding for my research materials. The policy context clearly states the total budget for Hanyang University's BK21 program in 2022 is 410,597 million KRW, including 355,151 million KRW for education research groups and 52,896 million KRW for graduate innovation support, plus evaluation management. For graduate scholarship slots, the policy sets monthly stipends at 700,000 KRW for master's, 1,000,000 KRW for doctoral candidates, and 1,300,000 KRW for doctoral students. Given that operating costs are limited to 10% of the project budget, and postdoc salaries also draw from the same pool, I estimate about 60% of the education research group budget goes to graduate stipends. With an average monthly stipend of about 1,000,000 KRW, that supports roughly 17,757 slots annually. However, the policy mentions about 12,600 graduate students per year in future talent training and 6,400 in innovative talent training, totaling 19,000, and Hanyang likely hosts a proportional share, so I round to 19,000 slots. For postdoc positions, the policy states a minimum salary of 3,000,000 KRW per month. With 577 education research groups nationally, and assuming each group supports roughly 1 postdoc on average, I estimate 577 postdoc positions at Hanyang. This aligns with my experience that postdocs are less numerous than graduate students but are common in STEM fields at Hanyang. I note that other participants have posted similar estimates, and I agree with their reasoning based on the policy context.",
fabrication_derived_estimate_all,fabrication,BK21_deepseek_30_Inputs_revised_4,BK21,deepseek,BK21_deepseek_30,EducationResearchGroup:EducationResearchGroup,Inputs,revised,"fabricated=True; derived_estimate=True; unsupported=60%; derived_tokens=17,757; 19,000; 19,000","As the head of a mechanical engineering education research group at a prestigious university in Seoul, I have firsthand experience managing BK21 budgets and allocating slots. The policy context clearly states the total budget for Hanyang University's BK21 program in 2022 is 410,597 million KRW, which includes 355,151 million KRW for education research groups and 52,896 million KRW for graduate innovation support, plus evaluation management. This is a fixed figure from the Ministry, so I accept it. For graduate scholarship slots, the policy sets monthly stipends at 700,000 KRW for master's, 1,000,000 KRW for doctoral candidates, and 1,300,000 KRW for doctoral students. Based on my experience, about 60% of the education research group budget goes to graduate stipends, as operating costs are limited to 10% and postdoc salaries also draw from the same pool. With an average monthly stipend of about 1,000,000 KRW, that supports roughly 17,757 slots annually. However, the policy mentions about 12,600 graduate students per year in future talent training and 6,400 in innovative talent training, totaling 19,000, and Hanyang likely hosts a proportional share, so I round to 19,000 slots. For postdoc positions, the policy states a minimum salary of 3,000,000 KRW per month. With 577 education research groups nationally, and assuming each group supports roughly 1 postdoc on average, I estimate 577 postdoc positions at Hanyang. This aligns with my experience that postdocs are less numerous than graduate students but are common in STEM fields at Hanyang. I note that other participants have posted similar estimates, and I agree with their reasoning based on the policy context.",
